Image 1,Image 2,Menu,Winner,Num Voter,Num Vote 1,Num Vote 2
31123078_231554387613693_1659634062492434432_n.jpg,65082749_2837168946324493_1992505200373998234_n.jpg,Sushi,1,100,57,43
14488259_551455918395696_8497333241672368128_n.jpg,15877242_1390530407648087_4231575391187238912_n.jpg,Pizza,1,100,57,43
13092260_1596527043972723_324594783_n.jpg,13736008_1241240489220749_1734742726_n.jpg,Dessert,1,100,59,41
22582205_491202767924887_4507277021319004160_n.jpg,27881301_2047738022178670_3915680254508662784_n.jpg,Dessert,2,100,44,56
12960143_1007520999329988_1792110726_n.jpg,140957384_1872477076224251_4188353185521782395_n.jpg,Ramen,2,100,43,57
11189884_971205362891761_690449903_n.jpg,21435627_138580723418201_4655204576985612288_n.jpg,Burger,1,100,55,45
47692919_2107923402853420_8725642221274279121_n.jpg,82369854_879279289154599_3339224349690942103_n.jpg,Sushi,1,100,55,45
66409765_485638292232606_2136750684591857429_n.jpg,72786297_501042794078797_307323912289924487_n.jpg,Ramen,2,100,42,58
10261245_660052657364184_1556639402_n.jpg,158608546_3760218100751776_3189293673950356849_n.jpg,Burger,2,100,43,57
11906298_1681309972104031_801760597_n.jpg,54277200_2280129802314225_5838915965970374943_n.jpg,Dessert,1,100,58,42
18878850_443869162644158_7327173374721916928_n.jpg,74647513_173128147076060_7803850544523421812_n.jpg,Burger,2,100,44,56
10175297_570158499809669_169002219_n.jpg,23101379_153966741884199_8018353747178553344_n.jpg,Burger,2,100,44,56
298080853_453990386617129_6564895501206572191_n.jpg,69507644_2436504729968930_250709433011816415_n.jpg,Ramen,2,100,45,55
13651865_1066467013409122_191587633_n.jpg,41182868_473127206541419_7921864501103575091_n.jpg,Sushi,1,100,55,45
18161841_717804998399782_4599298018485731328_n.jpg,10691654_490269124474825_849798590_n.jpg,Dessert,1,100,56,44
13256887_1037673042986407_1134785333_n.jpg,83138162_499819467404092_4797741666967805295_n.jpg,Burger,2,100,45,55
41545858_274413683188610_8770116286252955826_n.jpg,17125805_1772374943079893_3070713587266748416_n.jpg,Dessert,2,100,44,56
72630864_527781811120670_8340301249897055354_n.jpg,80058206_566790810828881_9030210607982752043_n.jpg,Burger,1,100,57,43
42992429_188888645379135_3973147401832212299_n.jpg,69121847_510967403002158_5128107303167647611_n.jpg,Burger,2,100,45,55
70010212_126727335326003_7313376846238798707_n.jpg,12445800_1174135585975167_980071978_n.jpg,Sushi,1,100,56,44
57488280_401363394019358_8612927087321818824_n.jpg,12816984_1510526792588885_9695032_n.jpg,Ramen,2,100,44,56
122173592_850292155710631_4062939342284850538_n.jpg,36712402_890043807854058_8383410406672039936_n.jpg,Sushi,2,100,41,59
10311270_325018324348281_973818670_n.jpg,17882495_1864997177096303_2549277138461130752_n.jpg,Dessert,1,100,56,44
67910572_366331674031875_5674705451589698183_n.jpg,11324938_1608330142765052_1464489775_n.jpg,Burger,1,100,56,44
39576230_242550126451461_7849244739952967680_n.jpg,18095700_397784047274728_9040089989739708416_n.jpg,Burger,2,100,45,55
67723849_2571147496262803_6644062898466560498_n.jpg,11378733_419358201580184_1835396707_n.jpg,Dessert,1,100,57,43
161840626_858791758032773_1541018790608272004_n.jpg,12081212_886245701412647_719377962_n.jpg,Burger,2,100,44,56
891396_609948149118514_241084236_n.jpg,17266102_277659672655982_1282535135039717376_n.jpg,Dessert,2,100,45,55
41073820_2216807521884969_3192129581793140641_n.jpg,125919382_382595279845362_3360694757648659414_n.jpg,Sushi,1,100,55,45
18251976_1506969049423608_1835254003915554816_n.jpg,88138269_648323662596270_8844903563750968379_n.jpg,Sushi,1,100,55,45
17661941_893231344152023_5617162799001108480_n.jpg,1690083_953494824711915_1712374037_n.jpg,Burger,2,100,44,56
247149016_628028391704502_881210464327568748_n.jpg,13732299_1158548697517685_244263064_n.jpg,Ramen,2,100,43,57
158737563_1415943948741213_7549604381876845284_n.jpg,83928284_1068850836795546_4833498417034501067_n.jpg,Ramen,1,100,56,44
20394380_116886738878954_723990950480707584_n.jpg,11184694_1635144600030729_853031747_n.jpg,Dessert,2,100,45,55
11910222_1511861219131958_1348892134_n.jpg,12328473_607457309404692_738484997_n.jpg,Dessert,2,100,45,55
81256602_469462583723226_6563957273833921932_n.jpg,117253044_183638433199819_1573295242742650197_n.jpg,Burger,2,100,44,56
17439377_384116988642208_4886846053183127552_n.jpg,12224069_786547734790798_2041687277_n.jpg,Dessert,1,100,57,43
277917196_390331339772055_3662953525783999264_n.jpg,11373982_1057673364291279_874605785_n.jpg,Pizza,1,100,56,44
26346633_2050307165212745_33331828140015616_n.jpg,11240355_766310733487369_463276721_n.jpg,Dessert,1,100,56,44
271890656_958147391789858_196502983646902607_n.jpg,225879842_3044294359124731_5909285061502581242_n.jpg,Ramen,2,100,43,57
22861085_493851497654624_1822896820364247040_n.jpg,52352447_209248450034528_8524770759220860831_n.jpg,Ramen,2,100,44,56
33932243_191537641500346_9135854854063783936_n.jpg,34531029_239682526807987_7229725991319371776_n.jpg,Dessert,1,100,56,44
43913365_734230446941661_694772758758403811_n.jpg,13398415_577933142374781_1637762729_n.jpg,Burger,1,100,55,45
275531116_3192049261025482_4823763894111901074_n.jpg,12783350_474798362728796_1946655462_n.jpg,Ramen,2,100,45,55
12070708_1483331001971481_1752571174_n.jpg,24177787_1947187632199856_997403277144358912_n.jpg,Dessert,1,100,55,45
12277650_122865608080184_2020395750_n.jpg,17266144_263781650737283_7198056049234935808_n.jpg,Burger,1,100,56,44
36782268_278024806103045_8296214715068055552_n.jpg,19428631_1951102625159263_2557915236816388096_n.jpg,Sushi,1,100,55,45
92003742_3523503044332104_6645632467545749234_n.jpg,150637653_435556944394475_1789840194578433617_n.jpg,Ramen,2,100,43,57
19624315_232575803917543_7004841194463166464_n.jpg,27574507_732953383581623_9025185783207690240_n.jpg,Dessert,1,100,55,45
69435093_1751339601664015_265042980516444636_n.jpg,12081065_1620090408254859_30311117_n.jpg,Burger,2,100,43,57
241192543_1217888228637264_8661188515376398468_n.jpg,11881699_1628672370751178_1997678128_n.jpg,Pizza,1,100,57,43
32203413_462626417507476_7876362708193378304_n.jpg,12139831_1475813776058552_323474297_n.jpg,Dessert,1,100,58,42
71777834_774706526324513_3354375669917743714_n.jpg,70738894_138472574118446_6751989679874562427_n.jpg,Burger,1,100,56,44
44443963_334258080711354_2229040996309720079_n.jpg,52431893_2309173399362682_1224774903930259649_n.jpg,Dessert,1,100,58,42
10914510_1531778603760123_775386447_n.jpg,47693147_311033232863838_561359383410790112_n.jpg,Ramen,2,100,45,55
10683774_1706238409618030_905435431_n.jpg,106567350_115901909979045_8971578018822711583_n.jpg,Pizza,2,100,17,83
89000243_207357730644204_7849566424152312390_n.jpg,106006664_585218215743446_5274025057569270315_n.jpg,Ramen,2,100,45,55
118407020_168333778230614_1604095136870195995_n.jpg,295129270_2221990017963323_221051027511581219_n.jpg,Ramen,1,100,55,45
62405121_368689197336272_5358750938937137360_n.jpg,17586632_1654031908239890_611778281263333376_n.jpg,Dessert,2,100,45,55
54732014_406809040117753_4797777051970192271_n.jpg,13686915_934476096657759_1980441591_n.jpg,Ramen,2,100,45,55
68859707_425170904872081_3912991289099431818_n.jpg,74384414_1531407200330849_2770297906078855134_n.jpg,Ramen,2,100,44,56
20902612_1797797030495402_646078409780232192_n.jpg,91855534_224086162136206_2026080778796138793_n.jpg,Burger,2,100,42,58
125467863_1007012883117285_419313483114009840_n.jpg,28763670_321246421732403_8615460171050647552_n.jpg,Dessert,1,100,56,44
11325335_728489353939929_222805962_n.jpg,11226752_823680261052387_1942549293_n.jpg,Sushi,1,100,55,45
94178217_2378493082448077_1491683247606337221_n.jpg,126990660_724594308157069_1019847259213179380_n.jpg,Ramen,2,100,45,55
15535598_267740546974554_5484545264146448384_n.jpg,84430619_560563191222688_8239064327853105723_n.jpg,Burger,2,100,45,55
13551724_1619056161756991_473205632_n.jpg,1209738_1374288042815815_1621361693_n.jpg,Ramen,2,100,43,57
22221009_696837007193750_2532264167411286016_n.jpg,31789179_1608705275845982_6486776569862815744_n.jpg,Dessert,2,100,44,56
13150916_204006193330019_945612121_n.jpg,12231029_1644509895815260_1623507265_n.jpg,Sushi,2,100,44,56
11142197_567448710063552_192655782_n.jpg,18512330_2331699483721150_854700175531180032_n.jpg,Burger,2,100,44,56
11352856_645480805551412_73793128_n.jpg,11326253_923037484399844_1982931987_n.jpg,Dessert,1,100,56,44
42003718_976901482506331_7616715457097667363_n.jpg,12543351_1040637032658588_1514906580_n.jpg,Sushi,1,100,55,45
11374610_1652363295000299_1609899616_n.jpg,10387823_772430966121772_1019604754_n.jpg,Dessert,1,100,55,45
14590976_1593366727639259_5907069616852566016_n.jpg,50686240_565386623866940_6942102005634155510_n.jpg,Ramen,2,100,43,57
225119647_352613479913632_7003265213897669144_n.jpg,34033778_138795976991292_540101221327831040_n.jpg,Pizza,2,100,22,78
11899475_590575501081472_1621966996_n.jpg,157040158_641733693270302_1331531275098649882_n.jpg,Burger,2,100,44,56
12934990_235374253483125_239317661_n.jpg,91953148_149929009847871_7408974513517572802_n.jpg,Sushi,1,100,56,44
13712346_561162810722839_1968750012_n.jpg,34668460_237097790356447_2181947792727998464_n.jpg,Pizza,2,100,8,92
50820557_244467293103717_9113516456859550319_n.jpg,25017426_1913139228952069_6809090556640100352_n.jpg,Ramen,2,100,45,55
69083358_500819800709336_5868331647519894354_n.jpg,11939374_1664459573829097_895685984_n.jpg,Sushi,1,100,57,43
103515045_4565811830111753_3865595257327303744_n.jpg,69411484_3261062090573964_8955861953964256557_n.jpg,Burger,2,100,44,56
21042275_113876872629600_4976580564380286976_n.jpg,12277617_1273148506045580_1693255155_n.jpg,Burger,2,100,44,56
12144304_1639170459697289_1020790912_n.jpg,64931486_803455226723038_7070042985465716236_n.jpg,Pizza,2,100,41,59
34348542_488052538292859_2853914525906763776_n.jpg,15538243_754671341350724_7201231211182686208_n.jpg,Burger,2,100,44,56
12407604_546660085483576_550182597_n.jpg,23416832_385968468501688_7341394041503744000_n.jpg,Dessert,1,100,57,43
11098637_1590534531202235_2053721489_n.jpg,10693247_773322029394782_538635366_n.jpg,Dessert,2,100,45,55
133232572_710147196603685_4515367734927792798_n.jpg,312026734_1073799916659584_7281487965936574010_n.jpg,Ramen,1,100,56,44
197421599_757501744940728_1792797571394057711_n.jpg,90223840_146460410226415_8452037957078081013_n.jpg,Burger,2,100,44,56
11887045_1647421858867154_1201144973_n.jpg,12543194_216850925320893_578229049_n.jpg,Pizza,2,100,17,83
72073497_787957908294111_5234150034067847868_n.jpg,126618961_1309153726103224_6479479993091146724_n.jpg,Ramen,2,100,43,57
131257046_773700180160020_7766763895018570960_n.jpg,175511875_880455839201716_646278623102355415_n.jpg,Ramen,2,100,44,56
64764321_116417739378481_9202722319364467137_n.jpg,33060933_625629711109507_3919653580293799936_n.jpg,Sushi,1,100,57,43
11420907_379893315541719_1067734676_n.jpg,278043933_390182426033440_8502027138830839867_n.jpg,Pizza,2,100,15,85
12716473_553429784838359_595934897_n.jpg,26158787_533795736988259_981702010581549056_n.jpg,Dessert,1,100,56,44
11142735_1573281282920834_850053042_n.jpg,12965167_1747872278776782_1602651885_n.jpg,Sushi,1,100,56,44
12543351_1040637032658588_1514906580_n.jpg,34186476_2034399726879776_4057330801371512832_n.jpg,Sushi,1,100,55,45
53288257_592850501187899_3050736992054890999_n.jpg,118645872_628122891406784_3132785873199311669_n.jpg,Ramen,2,100,44,56
11377814_1670781859819739_1709022396_n.jpg,75388524_2795554973811266_5582186547206565237_n.jpg,Ramen,2,100,45,55
44491467_175960716672575_2106796053188789481_n.jpg,13402217_678615758952776_452108002_n.jpg,Sushi,1,100,55,45
12784132_196924727336502_425052900_n.jpg,14272284_287335584983034_819453356_n.jpg,Burger,2,100,44,56
10914502_1393346437634331_29160752_n.jpg,11352004_511901188967980_1693037589_n.jpg,Dessert,2,100,42,58
50481272_115121869610579_1342803338627083868_n.jpg,13422888_820308504768782_1892226749_n.jpg,Ramen,2,100,45,55
12716906_528421900670298_245559850_n.jpg,16583869_1798433053736889_3141719717476040704_n.jpg,Pizza,1,100,55,45
17662712_1786409695019922_2155239289489719296_n.jpg,14591980_1716111718679120_7419446112806764544_n.jpg,Pizza,1,100,59,41
294542923_737719640842452_8305537761120762117_n.jpg,117610670_671374063470034_7897694586394100354_n.jpg,Ramen,2,100,44,56
11327293_1612610652360656_768874113_n.jpg,1516931_1697039117218610_557079947_n.jpg,Pizza,2,100,25,75
151224058_333604481318363_5743774433869408249_n.jpg,15538110_1258847500857378_1212336158034362368_n.jpg,Ramen,2,100,44,56
81817164_567907200423868_6634363395694151258_n.jpg,14723615_1177044989042836_9022569014253060096_n.jpg,Pizza,2,100,1,99
125126469_371942907345100_2508975718815724222_n.jpg,23164120_1471650949549081_1380064792835784704_n.jpg,Dessert,1,100,59,41
117887033_731730741000927_7217292794941379216_n.jpg,1741790_592274637521245_1940133018_n.jpg,Burger,2,100,44,56
15403420_993844317387143_8071973660795076608_n.jpg,12093601_917900394914102_1732050580_n.jpg,Pizza,2,100,18,82
11417493_1685407505067347_1460997093_n.jpg,18094745_297607440660814_5031426459231584256_n.jpg,Burger,2,100,45,55
103861520_105763017779458_2778517018092630976_n.jpg,95799360_284956919186105_173364603491518091_n.jpg,Burger,2,100,44,56
14295312_1755509148047566_494254887_n.jpg,18443278_1457840664309318_9215566324636319744_n.jpg,Sushi,1,100,56,44
10735066_1461456037429016_142117329_n.jpg,12716781_214750982208437_1737250403_n.jpg,Dessert,1,100,60,40
53655986_330372901155142_3651746769511232740_n.jpg,19424754_143257376226025_7041526391333978112_n.jpg,Dessert,2,100,44,56
164395774_868203450693586_1225646852965309663_n.jpg,115974613_155982669399332_4592267494609328275_n.jpg,Burger,2,100,44,56
12725121_1673097456297624_417068728_n.jpg,47581924_135770970676574_6218238349626323887_n.jpg,Dessert,1,100,55,45
11379895_472982332888621_934147976_n.jpg,123144100_3559502577443042_9042438882561436448_n.jpg,Burger,2,100,45,55
41811569_245179646179986_8763118322825814805_n.jpg,13183411_619160544926626_385529479_n.jpg,Dessert,2,100,45,55
28435508_2070124843224570_2449074761171468288_n.jpg,80479935_113834716608623_7890311500912363137_n.jpg,Ramen,2,100,45,55
258119086_225752512962258_811216209595919052_n.jpg,49858514_137248020632529_1033541085691510870_n.jpg,Dessert,1,100,60,40
62540995_115283883077003_7961012940044474406_n.jpg,106371929_901125360376653_5714833843650559096_n.jpg,Burger,2,100,44,56
32149748_2116283651942706_8090030089854517248_n.jpg,128042000_466292867668636_1786598128515204316_n.jpg,Pizza,2,100,3,97
310671527_798424394747904_8755070062224760074_n.jpg,11240423_641899395940381_682482558_n.jpg,Dessert,2,100,45,55
11350669_538157499675752_760106269_n.jpg,11429263_100334190318917_1212118642_n.jpg,Pizza,1,100,59,41
106492826_602334320395834_8408513899730350450_n.jpg,106588295_747970159301738_6493441383205372243_n.jpg,Burger,2,100,44,56
154824582_1146198675804881_1163723827029075224_n.jpg,13414287_1993683704190771_356907210_n.jpg,Burger,2,100,44,56
12331611_1564560280455180_2087406077_n.jpg,19122033_1058188094312979_7058094519736074240_n.jpg,Sushi,1,100,57,43
1597757_601626263240215_59037247_n.jpg,90402474_435651200569463_6910501304357604074_n.jpg,Burger,2,100,40,60
199240190_1131118170699483_8122611152236041971_n.jpg,13556861_266208193743030_862805323_n.jpg,Burger,2,100,45,55
20837345_330986180661902_3835797324546703360_n.jpg,14448300_682670358562451_3571085824235667456_n.jpg,Pizza,1,100,57,43
95966756_237675724236390_7041287233275280821_n.jpg,18512990_1306687979400349_397889549872660480_n.jpg,Burger,2,100,44,56
181664137_926180771479119_4278891587632304952_n.jpg,11939369_766955570094037_818888757_n.jpg,Burger,1,100,55,45
274485836_147835750978811_9080532705872919550_n.jpg,14488259_551455918395696_8497333241672368128_n.jpg,Pizza,2,100,34,66
81165189_1219322151789763_914575356864266298_n.jpg,65502549_2362860857305298_7117339190177349003_n.jpg,Ramen,2,100,45,55
61174834_514158362455831_8105170277836977642_n.jpg,235038358_436810520777974_7797230643540105756_n.jpg,Ramen,2,100,44,56
11257082_459043480932213_1481829087_n.jpg,18162205_100961523810874_277575210830397440_n.jpg,Dessert,2,100,44,56
22857470_124983868176052_2416440603224047616_n.jpg,14547581_196285374135822_1400260669659414528_n.jpg,Pizza,1,100,56,44
270291351_311069580906497_8525448221333470050_n.jpg,275115895_957954845091639_2776132217432163728_n.jpg,Ramen,2,100,44,56
16465288_1026093277496490_1248044606327619584_n.jpg,76887270_496316014308436_8928305966275538517_n.jpg,Ramen,2,100,42,58
14726300_1210072565721915_1381884991385894912_n.jpg,16465496_1796133884045918_2103124469852667904_n.jpg,Sushi,1,100,57,43
11348415_1600196800269753_81179738_n.jpg,17934036_440454096302965_2221077173882585088_n.jpg,Burger,1,100,55,45
21372918_340913866368111_6417746949243404288_n.jpg,10731973_489872601152327_1363459298_n.jpg,Dessert,1,100,56,44
159931638_353724022536447_3262099293613043051_n.jpg,11190351_1033204743373925_1438688804_n.jpg,Burger,2,100,40,60
21690172_140760146535024_3850253956831772672_n.jpg,15538231_156010844881364_4444734197180923904_n.jpg,Dessert,1,100,56,44
38465749_222051895145928_899061058780528640_n.jpg,97278394_181942583043981_1591159077972652389_n.jpg,Sushi,1,100,58,42
239673226_1196283187522651_6333283053796315849_n.jpg,13413460_1122314651175076_1169345719_n.jpg,Dessert,1,100,57,43
117684118_1417938901730507_2115601868135319848_n.jpg,15538220_361343224232934_3695363898401095680_n.jpg,Sushi,1,100,55,45
12081301_404341819775546_2072550084_n.jpg,82105550_2624114341158612_6170356659707589094_n.jpg,Dessert,1,100,55,45
59883090_202107600759759_7558943193241175170_n.jpg,16122621_201007580371345_7751451573028388864_n.jpg,Sushi,1,100,56,44
11262872_151452471876192_2136306717_n.jpg,16585274_584891361707571_5492342373545410560_n.jpg,Pizza,1,100,56,44
17818856_242157539524945_6759900953329008640_n.jpg,18382219_786786198162112_3193623718643367936_n.jpg,Sushi,1,100,59,41
31198385_791460897711848_3532376495177596928_n.jpg,74694931_168259510917409_3274667620663744056_n.jpg,Burger,2,100,44,56
308714764_1520681085021127_617705524801554633_n.jpg,28152471_154889101891286_6974179328447741952_n.jpg,Ramen,2,100,45,55
65276306_2318641478394889_5363013839807948626_n.jpg,168937425_1086800111731728_7781593709621561882_n.jpg,Burger,2,100,44,56
72967829_251938665779750_306095307292890462_n.jpg,43913093_329694811139880_4161485272711780671_n.jpg,Dessert,1,100,58,42
71753655_1167551410119516_6847605010105539813_n.jpg,87334564_159219515562093_3177078723873850597_n.jpg,Ramen,1,100,55,45
28434651_371629450020201_865681822791499776_n.jpg,26152339_365762680557360_4807634284875612160_n.jpg,Sushi,2,100,44,56
47690803_282968162417887_1491947529733781023_n.jpg,14487241_2135290480029523_4554531582949457920_n.jpg,Burger,2,100,43,57
51458405_106817727018499_8066097938793188994_n.jpg,83597250_134983764680083_8450620387412992130_n.jpg,Ramen,1,100,55,45
12327966_1074068972637138_388757768_n.jpg,101720244_1511764282330014_2039990890358357529_n.jpg,Burger,2,100,44,56
83996196_1019864015078932_6307654463961655882_n.jpg,79760328_146145766806324_4990230079840172711_n.jpg,Ramen,2,100,44,56
10251332_744286838957616_951943409_n.jpg,206563578_1514023935464475_1910107396938704579_n.jpg,Ramen,1,100,55,45
12543144_905671456213695_852629199_n.jpg,76849513_821050805007360_7634309880494566944_n.jpg,Ramen,2,100,44,56
95014238_674603503317367_7924213399893340321_n.jpg,263521857_1084844355651464_2610521422261091951_n.jpg,Dessert,2,100,42,58
11931036_1636912159859280_1983574883_n.jpg,10576023_1729095017327471_144082679_n.jpg,Pizza,2,100,21,79
14145610_681270138690815_227828675_n.jpg,12269948_1490977664565391_600002514_n.jpg,Ramen,2,100,43,57
13636016_1709072139355889_1324955477_n.jpg,107460302_631267844403493_4029945596190861158_n.jpg,Burger,2,100,43,57
131890646_1618371995014201_8954165371252073709_n.jpg,329599667_567816652040338_5781998523502522272_n.jpg,Burger,2,100,45,55
102899895_637924440408624_91534940856758292_n.jpg,19764741_1875053282757271_814845421644939264_n.jpg,Burger,2,100,43,57
24838944_1321894777922570_1078911985371840512_n.jpg,121588527_690658334894669_1048097380813653443_n.jpg,Burger,2,100,44,56
12230951_1638732899714451_759012711_n.jpg,72696357_2728326577394958_5803398234728895372_n.jpg,Burger,2,100,44,56
28152086_189663394963900_3974706844756082688_n.jpg,33086166_219776345282862_1271978032411705344_n.jpg,Dessert,1,100,58,42
90419988_238220350901802_933028554859590399_n.jpg,13724456_164812723938523_1128527425_n.jpg,Burger,2,100,45,55
37534214_275851173032053_4016120362533126144_n.jpg,295138634_1566171493917480_304309977367990363_n.jpg,Ramen,2,100,42,58
14350741_181069445665437_1833885953752563712_n.jpg,125472113_387629995923934_7024254964387982507_n.jpg,Sushi,1,100,57,43
34304071_474337726330550_2379208343483842560_n.jpg,49562150_489143844947651_2901268173700871006_n.jpg,Ramen,2,100,44,56
59368646_356831861628620_1586443957648019959_n.jpg,217871874_3934181306690446_2634932613235083756_n.jpg,Ramen,1,100,58,42
109241926_775104653235809_2037119719742110549_n.jpg,12749801_1534270270206407_642205365_n.jpg,Burger,2,100,43,57
10832247_1750667628491007_1196497309_n.jpg,22344912_139607990000017_853141012208418816_n.jpg,Burger,2,100,44,56
18252446_454573064887894_1535940164008804352_n.jpg,11176118_706401169485368_1469271554_n.jpg,Dessert,1,100,62,38
62465161_134601237738761_5390840181239585437_n.jpg,11257082_459043480932213_1481829087_n.jpg,Dessert,2,100,45,55
21149838_788027548046127_7190281342385389568_n.jpg,29400580_203523603575793_1447740845921927168_n.jpg,Burger,1,100,55,45
18012022_293370141075334_6025129819618934784_n.jpg,39918974_1881164408637600_596652358101938917_n.jpg,Burger,1,100,55,45
97171836_1207313102933055_7191608557302771548_n.jpg,41248862_318498725395030_4517253180839027798_n.jpg,Sushi,1,100,57,43
39508549_665876150448660_874127721360261120_n.jpg,15034963_579671475558421_6289504087687823360_n.jpg,Sushi,1,100,56,44
299179600_3284466298441382_5353642125278928834_n.jpg,24331628_135789267139550_6716331696976822272_n.jpg,Dessert,1,100,57,43
30590960_184087405568786_970257086673846272_n.jpg,11272421_1575519912701252_975372083_n.jpg,Sushi,1,100,56,44
16464482_1218859454901165_2676194633238708224_n.jpg,67495511_407998519824054_6669825098331663726_n.jpg,Ramen,2,100,43,57
12063277_947600461968046_86102958_n.jpg,316161543_815419636207899_6623913325349065992_n.jpg,Pizza,1,100,56,44
20181285_803072089860255_2343939759971237888_n.jpg,924442_341825909306455_1884375511_n.jpg,Burger,2,100,45,55
97210354_634334277152506_3121998939082076985_n.jpg,69186321_2222666554529308_7965986353950185997_n.jpg,Burger,2,100,44,56
311668147_512741413725276_6057727822270450519_n.jpg,131473648_840260406773666_3312905186950464423_n.jpg,Pizza,2,100,27,73
11203375_392609424274933_1199871572_n.jpg,11241525_967437783289957_1954756499_n.jpg,Burger,2,100,45,55
268805261_430403275445653_3594441043121373770_n.jpg,306081090_1510900399324211_8503281087830745879_n.jpg,Ramen,2,100,45,55
84323498_137050141153073_4132358605301084084_n.jpg,11821116_1000139706705281_1659915482_n.jpg,Dessert,1,100,58,42
336270837_2769087143227694_5363983959104145438_n.jpg,25023048_1761706167457727_1273678684842098688_n.jpg,Pizza,2,100,33,67
16465496_1796133884045918_2103124469852667904_n.jpg,101326088_931179230676835_703588001611672895_n.jpg,Sushi,1,100,57,43
20838580_1943676302574368_6611378450202624000_n.jpg,14288016_148705685580659_1039989382_n.jpg,Burger,2,100,45,55
12135340_541981759285370_1449889265_n.jpg,101012185_934758543629549_223262357457380710_n.jpg,Sushi,1,100,55,45
11265678_1635743250004814_776994163_n.jpg,13734315_755622607874188_809915092_n.jpg,Dessert,2,100,43,57
183640376_850028842579745_756829848857563877_n.jpg,10598366_1464291480525499_371258328_n.jpg,Dessert,2,100,44,56
46607240_276779519855707_2508834410216321957_n.jpg,52332934_2012276452401035_8825116820694392028_n.jpg,Ramen,2,100,44,56
120138015_330392024902479_6762517441726081580_n.jpg,1173157_593111754069600_1663095225_n.jpg,Ramen,2,100,42,58
90496391_258859208478554_7978701694217699556_n.jpg,104128585_260502955231470_6289271627996892696_n.jpg,Burger,2,100,45,55
11420889_1652974838250396_2008207032_n.jpg,11257800_1595892863999145_1643391383_n.jpg,Burger,1,100,56,44
11821205_1644911355752107_1649562982_n.jpg,83669114_184725052779525_2108790089739299460_n.jpg,Burger,2,100,45,55
85211282_132232254972367_6682255841794869825_n.jpg,17437670_711923138966114_5473355147763515392_n.jpg,Dessert,1,100,56,44
74607000_148729489840436_5287212997963517518_n.jpg,16464298_246082709173969_8324349302067429376_n.jpg,Ramen,2,100,44,56
79031866_3173626569320015_7798751400239887495_n.jpg,49729470_442829306254726_1135576866755145764_n.jpg,Sushi,1,100,55,45
12256655_118918948473007_236833997_n.jpg,15624704_1635725090062056_1869779566675886080_n.jpg,Pizza,2,100,43,57
274139835_484440470077156_1812751943988924221_n.jpg,26282982_166990720605029_1598721504860700672_n.jpg,Pizza,1,100,56,44
14350567_1779490832320688_7797184874422468608_n.jpg,13556721_1733688783573512_1156718939_n.jpg,Pizza,2,100,7,93
12501771_1044189815623156_1846864284_n.jpg,36037682_194388388083095_35652751157362688_n.jpg,Sushi,2,100,41,59
13774647_312406069094741_2117537667_n.jpg,12338686_1519515331674915_1545988486_n.jpg,Sushi,2,100,45,55
13117854_1784953575072214_1570782882_n.jpg,60191046_137319370780951_5543125613619532263_n.jpg,Sushi,1,100,56,44
10946210_1427643927527415_1834404582_n.jpg,289265749_357109749896884_9172671330873003041_n.jpg,Dessert,2,100,45,55
14547726_589400104596071_8212713970943918080_n.jpg,19227495_323819901385862_3486826764980715520_n.jpg,Pizza,1,100,55,45
185572054_219572956303866_7636950602101286459_n.jpg,34982899_208098073167580_2771370464272973824_n.jpg,Burger,2,100,45,55
185363196_342040217356559_4929063743625314785_n.jpg,11351838_1571849513081328_2142040816_n.jpg,Burger,2,100,41,59
17127327_1571908152837739_1576461896251342848_n.jpg,42128278_1848373728610586_2906170532248521820_n.jpg,Sushi,1,100,56,44
74341842_511336622796162_1348688920241077792_n.jpg,10958277_795706663834521_797867986_n.jpg,Burger,2,100,45,55
47690842_2058552227513560_8887849171584800739_n.jpg,236245606_595694938483420_5042830842180248380_n.jpg,Pizza,2,100,13,87
241013839_1190305104811742_1733557177829447197_n.jpg,71706547_154700932407123_6005992456980965340_n.jpg,Ramen,2,100,44,56
60802935_761932387537769_4767111691405519867_n.jpg,21041603_1463902603664035_8771585466370621440_n.jpg,Burger,2,100,42,58
15259115_1870708979826122_3346322132572307456_n.jpg,19379691_1460245124054278_7637651002862075904_n.jpg,Sushi,1,100,57,43
307090675_422685323186485_6692450077982594244_n.jpg,11191438_457029024463953_7467213_n.jpg,Dessert,1,100,56,44
12424892_905948132846674_225021867_n.jpg,241444560_257274286287130_1942315759343577314_n.jpg,Burger,2,100,45,55
117190592_106880967729353_7606439926020998150_n.jpg,62378177_2318751304875337_2205432955540512076_n.jpg,Sushi,1,100,57,43
33027892_246297996124829_3397321879915069440_n.jpg,14350986_1068357106574833_142835779_n.jpg,Sushi,1,100,55,45
12716510_1695500264059654_209827380_n.jpg,12725013_502447846625376_1748467554_n.jpg,Burger,2,100,41,59
41690984_691858557863510_3083989718838141785_n.jpg,14309742_809358429206535_7389176815392129024_n.jpg,Sushi,1,100,55,45
31198460_1624784617606566_4136169538884468736_n.jpg,73234178_403452423681947_1089236586797181447_n.jpg,Burger,2,100,44,56
46395310_336152903870062_2761374689307113546_n.jpg,36782268_278024806103045_8296214715068055552_n.jpg,Sushi,1,100,55,45
